dateTime,Temperature,Humidity,Heater,Vent,Fan
2016-04-26 03:50:37,17.7,49.5,40,31,32
2016-04-26 03:51:07,17.7,49.2,40,31,42
2016-04-26 03:51:37,17.7,48.2,40,31,42
2016-04-26 03:52:07,17.7,48.0,40,31,42
2016-04-26 03:52:37,17.7,48.5,40,31,42
2016-04-26 03:53:07,17.7,48.1,40,31,42
2016-04-26 03:53:37,17.7,48.4,40,31,42
2016-04-26 03:54:09,17.7,50.1,40,31,32
2016-04-26 03:54:37,17.7,48.1,40,31,42
2016-04-26 03:55:07,17.7,49.2,40,31,42
2016-04-26 03:55:39,17.7,49.7,40,31,42
2016-04-26 03:56:07,17.7,49.3,40,31,42
2016-04-26 03:56:37,17.7,49.8,40,31,42
2016-04-26 03:57:07,17.5,49.7,40,41,42
2016-04-26 03:57:37,17.4,48.8,40,31,32
2016-04-26 03:58:07,17.3,47.6,40,31,42
2016-04-26 03:58:37,17.3,47.7,40,31,42
2016-04-26 03:59:09,17.3,48.6,40,31,42
2016-04-26 03:59:37,17.3,47.6,40,31,42
2016-04-26 04:00:07,17.3,47.7,40,31,42
2016-04-26 04:00:37,17.4,48.3,40,31,42
2016-04-26 04:01:08,17.4,49.7,40,31,32
2016-04-26 04:01:38,17.4,48.5,40,31,42
2016-04-26 04:02:08,17.4,48.2,40,31,42
2016-04-26 04:02:38,17.4,47.9,40,31,42
2016-04-26 04:03:10,17.5,48.4,40,31,42
2016-04-26 04:03:38,17.5,48.2,40,31,42
2016-04-26 04:04:08,17.5,48.5,40,31,42
2016-04-26 04:04:38,17.5,49.4,40,31,32
2016-04-26 04:05:08,17.5,48.8,40,31,42
2016-04-26 04:05:38,17.5,48.6,40,31,42
2016-04-26 04:06:08,17.5,48.1,40,31,42
2016-04-26 04:06:42,17.5,47.4,40,31,42
2016-04-26 04:07:08,17.5,48.0,40,31,42
2016-04-26 04:07:38,17.5,48.4,40,31,42
2016-04-26 04:08:08,17.5,49.1,40,31,32
2016-04-26 04:08:38,17.5,49.4,40,31,42
2016-04-26 04:09:10,17.5,48.5,40,31,42
2016-04-26 04:09:38,17.5,48.8,40,31,42
2016-04-26 04:10:08,17.5,48.8,40,31,42
2016-04-26 04:10:38,17.5,48.7,40,31,42
2016-04-26 04:11:08,17.5,48.6,40,31,42
2016-04-26 04:11:36,17.5,50.2,40,31,32
2016-04-26 04:12:06,17.5,49.1,40,31,42
